comic_id, title, image_url
45757,Shokugeki no Souma,https://cdn.myanimelist.net/images/manga/1/115803.jpg
45996,Hunter x Hunter: Kurapika Tsuioku-hen,https://cdn.myanimelist.net/images/manga/1/81390.jpg
46282,Chikan Otoko,https://cdn.myanimelist.net/images/manga/4/155148.jpg
46368,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Rachirareta Ken",https://cdn.myanimelist.net/images/manga/2/163658.jpg
46646,Gosan no Heart,https://cdn.myanimelist.net/images/manga/2/88373.jpg
46716,Masamune-kun no Revenge,https://cdn.myanimelist.net/images/manga/2/210326.jpg
47102,Aho Girl,https://cdn.myanimelist.net/images/manga/3/184551.jpg
47363,Kamisama no Iutoori 2,https://cdn.myanimelist.net/images/manga/1/187899.jpg
48025,Magi: Sinbad no Bouken,https://cdn.myanimelist.net/images/manga/3/209406.jpg
48151,World Trigger,https://cdn.myanimelist.net/images/manga/1/187850.jpg
48347,Ballroom e Youkoso,https://cdn.myanimelist.net/images/manga/1/186664.jpg
48649,Sakamoto desu ga?,https://cdn.myanimelist.net/images/manga/3/160912.jpg
48881,Darwin's Game,https://cdn.myanimelist.net/images/manga/2/175477.jpg
49347,Harapeko Usagi to Koisuru Ookami,https://cdn.myanimelist.net/images/manga/3/171572.jpg
49361,Dragons Rioting,https://cdn.myanimelist.net/images/manga/3/188781.jpg
49809,HajiOtsu.,https://cdn.myanimelist.net/images/manga/1/183079.jpg
49865,Ajin,https://cdn.myanimelist.net/images/manga/3/87801.jpg
49967,Okusama ga Seitokaichou!,https://cdn.myanimelist.net/images/manga/1/211231.jpg
50027,About Death,https://cdn.myanimelist.net/images/manga/2/89293.jpg
50133,Himouto! Umaru-chan,https://cdn.myanimelist.net/images/manga/2/204588.jpg
50145,Citrus,https://cdn.myanimelist.net/images/manga/3/185905.jpg
50217,Kamisama ga Uso wo Tsuku.,https://cdn.myanimelist.net/images/manga/1/143365.jpg
50331,Kono Bijutsubu ni wa Mondai ga Aru!,https://cdn.myanimelist.net/images/manga/2/166160.jpg
52435,Ma no Kakera,https://cdn.myanimelist.net/images/manga/2/138905.jpg
52741,Hadi Girl,https://cdn.myanimelist.net/images/manga/2/92939.jpg
54779,Watashi ga Motete Dousunda,https://cdn.myanimelist.net/images/manga/1/206834.jpg
54817,Kanojo ni Naru Hi,https://cdn.myanimelist.net/images/manga/3/127733.jpg
54897,Orange Marmalade,https://cdn.myanimelist.net/images/manga/1/95567.jpg
54941,Hatsukoi Wazurai,https://cdn.myanimelist.net/images/manga/2/119581.jpg
55163,Gakkougurashi!,https://cdn.myanimelist.net/images/manga/1/188787.jpg
55403,Dame na Watashi ni Koishite Kudasai,https://cdn.myanimelist.net/images/manga/1/163578.jpg
56165,Akame ga Kill! Zero,https://cdn.myanimelist.net/images/manga/3/130745.jpg
56513,Fudatsuki no Kyouko-chan,https://cdn.myanimelist.net/images/manga/3/113429.jpg
56529,Bungou Stray Dogs,https://cdn.myanimelist.net/images/manga/2/100769.jpg
56565,Katakoi Densha,https://cdn.myanimelist.net/images/manga/3/126101.jpg
56805,Koe no Katachi,https://cdn.myanimelist.net/images/manga/1/120529.jpg
56857,Ten Count,https://cdn.myanimelist.net/images/manga/2/159479.jpg
57015,Jitsu wa Watashi wa,https://cdn.myanimelist.net/images/manga/3/191399.jpg
57239,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,https://cdn.myanimelist.net/images/manga/2/121555.jpg
57359,Futari no Renai Shoka,https://cdn.myanimelist.net/images/manga/3/99799.jpg
57545,Shinigami-sama to 4-nin no Kanojo,https://cdn.myanimelist.net/images/manga/3/107525.jpg
57765,UQ Holder!,https://cdn.myanimelist.net/images/manga/1/112577.jpg
57795,Shingeki no Kyojin: Before the Fall,https://cdn.myanimelist.net/images/manga/2/128683.jpg
58007,Shingeki no Kyojin: Kuinaki Sentaku,https://cdn.myanimelist.net/images/manga/1/121101.jpg
58141,Machida-kun no Sekai,https://cdn.myanimelist.net/images/manga/3/168062.jpg
58313,ib: Instant Bullet,https://cdn.myanimelist.net/images/manga/3/164693.jpg
60095,Fujiyama-san wa Shishunki,https://cdn.myanimelist.net/images/manga/1/103925.jpg
60783,Mob Psycho 100,https://cdn.myanimelist.net/images/manga/2/204842.jpg
61027,Giganto Makhia,https://cdn.myanimelist.net/images/manga/3/128987.jpg
61189,Mahoutsukai no Yome,https://cdn.myanimelist.net/images/manga/3/121263.jpg
62887,All You Need Is Kill,https://cdn.myanimelist.net/images/manga/1/128447.jpg
63499,Choco Strawberry Vanilla,https://cdn.myanimelist.net/images/manga/3/119601.jpg
63579,Aizawa-san Zoushoku,https://cdn.myanimelist.net/images/manga/1/188837.jpg
63845,Tenkuu Shinpan,https://cdn.myanimelist.net/images/manga/3/128611.jpg
63849,Ana Satsujin,https://cdn.myanimelist.net/images/manga/2/128593.jpg
65647,Green Worldz,https://cdn.myanimelist.net/images/manga/1/128603.jpg
65685,Real Account,https://cdn.myanimelist.net/images/manga/3/147381.jpg
66057,Blue Sky Complex,https://cdn.myanimelist.net/images/manga/2/141127.jpg
66685,Kekkon Yubiwa Monogatari,https://cdn.myanimelist.net/images/manga/1/188970.jpg
67019,Fuuka,https://cdn.myanimelist.net/images/manga/2/186209.jpg
67615,Tate no Yuusha no Nariagari,https://cdn.myanimelist.net/images/manga/2/130759.jpg
67645,Namaikizakari.,https://cdn.myanimelist.net/images/manga/1/128825.jpg
68831,Caste Heaven,https://cdn.myanimelist.net/images/manga/3/158991.jpg
69903,Fairy Tail Zerø,https://cdn.myanimelist.net/images/manga/1/167384.jpg
70061,Rakudai Kishi no Cavalry,https://cdn.myanimelist.net/images/manga/2/145153.jpg
70107,Hana to Usagi,https://cdn.myanimelist.net/images/manga/1/120117.jpg
70251,Koi no Kamisama,https://cdn.myanimelist.net/images/manga/3/149631.jpg
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,https://cdn.myanimelist.net/images/manga/2/181049.jpg
70345,Grand Blue,https://cdn.myanimelist.net/images/manga/2/166124.jpg
70941,Domestic na Kanojo,https://cdn.myanimelist.net/images/manga/2/196863.jpg
72007,Bocchi na Bokura no Renai Jijou,https://cdn.myanimelist.net/images/manga/2/188880.jpg
72025,Kengan Ashura,https://cdn.myanimelist.net/images/manga/1/210808.jpg
72467,Shoujo Shuumatsu Ryokou,https://cdn.myanimelist.net/images/manga/1/185918.jpg
72949,Harumatsu Bokura,https://cdn.myanimelist.net/images/manga/1/170630.jpg
73603,Kakegurui,https://cdn.myanimelist.net/images/manga/1/142175.jpg
74283,Tsuyokute New Saga,https://cdn.myanimelist.net/images/manga/3/186491.jpg
75989,Boku no Hero Academia,https://cdn.myanimelist.net/images/manga/1/209370.jpg
75991,Hare-Kon.,https://cdn.myanimelist.net/images/manga/1/188794.jpg
77637,Helck,https://cdn.myanimelist.net/images/manga/3/138699.jpg
77815,"Tokyo Ghoul: ""Jack""",https://cdn.myanimelist.net/images/manga/3/134713.jpg
77827,Watari-kun no xx ga Houkai Sunzen,https://cdn.myanimelist.net/images/manga/2/158603.jpg
78065,Koi to Uso,https://cdn.myanimelist.net/images/manga/2/148055.jpg
78523,ReLIFE,https://cdn.myanimelist.net/images/manga/2/171573.jpg
78537,Karakai Jouzu no Takagi-san,https://cdn.myanimelist.net/images/manga/3/136045.jpg
78943,Dead Tube,https://cdn.myanimelist.net/images/manga/3/186914.jpg
79085,Given,https://cdn.myanimelist.net/images/manga/1/172497.jpg
80119,Kobayashi-san Chi no Maid Dragon,https://cdn.myanimelist.net/images/manga/3/138919.jpg
80907,Watashi no Ookami-kun,https://cdn.myanimelist.net/images/manga/2/168568.jpg
81117,Tokyo Ghoul:re,https://cdn.myanimelist.net/images/manga/3/145997.jpg
81667,Overlord,https://cdn.myanimelist.net/images/manga/3/161407.jpg
81681,Plunderer,https://cdn.myanimelist.net/images/manga/3/161356.jpg
82295,Fukushuu Kyoushitsu,https://cdn.myanimelist.net/images/manga/3/142809.jpg
82399,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,https://cdn.myanimelist.net/images/manga/2/154446.jpg
82427,The New Gate,https://cdn.myanimelist.net/images/manga/3/183226.jpg
83021,Death March kara Hajimaru Isekai Kyousoukyoku,https://cdn.myanimelist.net/images/manga/1/154541.jpg
84255,Hidamari ga Kikoeru,https://cdn.myanimelist.net/images/manga/1/186753.jpg
85173,Happiness,https://cdn.myanimelist.net/images/manga/2/161562.jpg
85781,Dungeon Meshi,https://cdn.myanimelist.net/images/manga/3/148949.jpg
85802,Ookami Shounen wa Kyou mo Uso wo Kasaneru,https://cdn.myanimelist.net/images/manga/3/148976.jpg
85941,Yuusha ga Shinda!: Murabito no Ore ga Hotta Otoshiana ni Yuusha ga Ochita Kekka.,https://cdn.myanimelist.net/images/manga/3/188923.jpg
85968,Golden Kamuy,https://cdn.myanimelist.net/images/manga/3/149257.jpg
86337,Black Clover,https://cdn.myanimelist.net/images/manga/2/166254.jpg
87609,Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/manga/3/167639.jpg
87813,Takane to Hana,https://cdn.myanimelist.net/images/manga/1/152773.jpg
87866,Naruto Gaiden: Nanadaime Hokage to Akairo no Hanatsuzuki,https://cdn.myanimelist.net/images/manga/2/161762.jpg
88660,Yagate Kimi ni Naru,https://cdn.myanimelist.net/images/manga/1/232311.jpg
88991,Skill of Lure,https://cdn.myanimelist.net/images/manga/2/155593.jpg
89087,Wotaku ni Koi wa Muzukashii,https://cdn.myanimelist.net/images/manga/3/155740.jpg
89562,Tsubaki-chou Lonely Planet,https://cdn.myanimelist.net/images/manga/3/164273.jpg
89703,Isekai Tensei Soudouki,https://cdn.myanimelist.net/images/manga/1/186481.jpg
89734,Dragon Ball Super,https://cdn.myanimelist.net/images/manga/2/176933.jpg
89737,Maou no Hajimekata the Comic,https://cdn.myanimelist.net/images/manga/3/187041.jpg
90117,Tsuki ga Michibiku Isekai Douchuu,https://cdn.myanimelist.net/images/manga/2/183227.jpg
90125,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,https://cdn.myanimelist.net/images/manga/3/188896.jpg
91037,Enen no Shouboutai,https://cdn.myanimelist.net/images/manga/3/178996.jpg
91514,Kishuku Gakkou no Juliet,https://cdn.myanimelist.net/images/manga/3/188967.jpg
91714,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,https://cdn.myanimelist.net/images/manga/3/200741.jpg
91941,Made in Abyss,https://cdn.myanimelist.net/images/manga/3/161645.jpg
92149,Tomo-chan wa Onnanoko!,https://cdn.myanimelist.net/images/manga/3/169710.jpg
92160,Happy Sugar Life,https://cdn.myanimelist.net/images/manga/1/165713.jpg
93516,SQ: Begin W/Your Name!,https://cdn.myanimelist.net/images/manga/3/165495.jpg
93519,Gleipnir,https://cdn.myanimelist.net/images/manga/3/174385.jpg
93640,Hatsukoi Zombie,https://cdn.myanimelist.net/images/manga/2/188797.jpg
93677,Gantz:G,https://cdn.myanimelist.net/images/manga/3/192968.jpg
93695,Ganbare! Nakamura-kun!!,https://cdn.myanimelist.net/images/manga/2/196622.jpg
93753,Vanitas no Karte,https://cdn.myanimelist.net/images/manga/2/176009.jpg
95210,Boruto: Naruto Next Generations,https://cdn.myanimelist.net/images/manga/3/181968.jpg
95353,"Kumo desu ga, Nani ka?",https://cdn.myanimelist.net/images/manga/3/180081.jpg
96179,Criminale!,https://cdn.myanimelist.net/images/manga/3/188830.jpg
96528,Arifureta Shokugyou de Sekai Saikyou,https://cdn.myanimelist.net/images/manga/3/186402.jpg
96582,Yuragi-sou no Yuuna-san,https://cdn.myanimelist.net/images/manga/3/179022.jpg
96792,Kimetsu no Yaiba,https://cdn.myanimelist.net/images/manga/3/179023.jpg
97092,Jackass!,https://cdn.myanimelist.net/images/manga/3/181602.jpg
97244,Shimanami Tasogare,https://cdn.myanimelist.net/images/manga/2/174018.jpg
97320,Prison Lab,https://cdn.myanimelist.net/images/manga/1/173984.jpg
97579,Koushaku Reijou no Tashinami,https://cdn.myanimelist.net/images/manga/1/183410.jpg
97760,Ane Naru Mono,https://cdn.myanimelist.net/images/manga/1/188812.jpg
98270,Fire Punch,https://cdn.myanimelist.net/images/manga/2/180430.jpg
98712,Hiraheishi wa Kako wo Yumemiru,https://cdn.myanimelist.net/images/manga/1/191228.jpg
98752,Shuumatsu no Harem,https://cdn.myanimelist.net/images/manga/3/183037.jpg
99007,"Komi-san wa, Comyushou desu.",https://cdn.myanimelist.net/images/manga/3/188962.jpg
99314,Kimi no Na wa.,https://cdn.myanimelist.net/images/manga/1/182270.jpg
99377,Kenja no Mago,https://cdn.myanimelist.net/images/manga/3/186273.jpg
99969,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,https://cdn.myanimelist.net/images/manga/2/180846.jpg
100128,Yakusoku no Neverland,https://cdn.myanimelist.net/images/manga/3/186922.jpg
100274,Nande Koko ni Sensei ga!?,https://cdn.myanimelist.net/images/manga/3/189194.jpg
100448,"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.",https://cdn.myanimelist.net/images/manga/3/197880.jpg
102343,Fumetsu no Anata e,https://cdn.myanimelist.net/images/manga/3/189781.jpg
102653,Nidome no Jinsei wo Isekai de,https://cdn.myanimelist.net/images/manga/1/186026.jpg
102997,"Saotome Senshu, Hitakakusu",https://cdn.myanimelist.net/images/manga/1/189746.jpg
103694,Gal Gohan,https://cdn.myanimelist.net/images/manga/1/197704.jpg
103701,Beastars,https://cdn.myanimelist.net/images/manga/2/189832.jpg
103851,5-toubun no Hanayome,https://cdn.myanimelist.net/images/manga/2/201572.jpg
103890,Bokutachi wa Benkyou ga Dekinai,https://cdn.myanimelist.net/images/manga/3/197080.jpg
103897,Dr. Stone,https://cdn.myanimelist.net/images/manga/1/197883.jpg
103939,Aharen-san wa Hakarenai,https://cdn.myanimelist.net/images/manga/3/198938.jpg
103942,Ao no Flag,https://cdn.myanimelist.net/images/manga/3/194070.jpg
104241,Mairimashita! Iruma-kun,https://cdn.myanimelist.net/images/manga/1/198066.jpg
104271,Chi no Wadachi,https://cdn.myanimelist.net/images/manga/1/200350.jpg
104314,Jagaaaaaan,https://cdn.myanimelist.net/images/manga/3/197327.jpg
104538,Kimi no Suizou wo Tabetai,https://cdn.myanimelist.net/images/manga/2/191611.jpg
104565,Tokyo卍Revengers,https://cdn.myanimelist.net/images/manga/3/196272.jpg
105029,Parallel Paradise,https://cdn.myanimelist.net/images/manga/3/198780.jpg
105084,Jibaku Shounen Hanako-kun,https://cdn.myanimelist.net/images/manga/3/192551.jpg
105328,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",https://cdn.myanimelist.net/images/manga/3/199736.jpg
105430,Senryuu Shoujo,https://cdn.myanimelist.net/images/manga/3/194981.jpg
105454,Real no Heroine wa Irimasen!,https://cdn.myanimelist.net/images/manga/1/197238.jpg
106785,Lv999 no Murabito,https://cdn.myanimelist.net/images/manga/1/204864.jpg
107562,Kusuriya no Hitorigoto,https://cdn.myanimelist.net/images/manga/3/201154.jpg
107931,Blue Period,https://cdn.myanimelist.net/images/manga/2/204827.jpg
108187,Karakai Jouzu no (Moto) Takagi-san,https://cdn.myanimelist.net/images/manga/2/204600.jpg
108197,Kaifuku Jutsushi no Yarinaoshi,https://cdn.myanimelist.net/images/manga/1/208529.jpg
108407,"Kanojo, Okarishimasu",https://cdn.myanimelist.net/images/manga/3/201707.jpg
108461,Fairy Tail S,https://cdn.myanimelist.net/images/manga/2/198591.jpg
109608,Goblin Slayer Gaiden: Year One,https://cdn.myanimelist.net/images/manga/1/207520.jpg
109696,Isekai Kenkokuki,https://cdn.myanimelist.net/images/manga/2/209371.jpg
110050,Boku no Kanojo wa Saikou desu!,https://cdn.myanimelist.net/images/manga/3/201607.jpg
110460,Isekai Nonbiri Nouka,https://cdn.myanimelist.net/images/manga/3/207454.jpg
110485,Shuumatsu no Walküre,https://cdn.myanimelist.net/images/manga/3/209957.jpg
110737,"Ijiranaide, Nagatoro-san",https://cdn.myanimelist.net/images/manga/3/207460.jpg
111202,Lookism,https://cdn.myanimelist.net/images/manga/2/208866.jpg
111357,Yancha Gal no Anjou-san,https://cdn.myanimelist.net/images/manga/3/207704.jpg
111621,Pashiri na Boku to Koisuru Banchou-san,https://cdn.myanimelist.net/images/manga/2/210692.jpg
111996,The God of High School,https://cdn.myanimelist.net/images/manga/1/205814.jpg
112589,Tonikaku Kawaii,https://cdn.myanimelist.net/images/manga/3/209955.jpg
112922,Gokushufudou,https://cdn.myanimelist.net/images/manga/3/210716.jpg
113138,Jujutsu Kaisen,https://cdn.myanimelist.net/images/manga/3/210341.jpg
113169,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",https://cdn.myanimelist.net/images/manga/2/212195.jpg
113626,Imamade Ichido mo Onnaatsukai sareta Koto ga Nai Onna Kishi wo Onnaatsukai suru Manga,https://cdn.myanimelist.net/images/manga/1/215499.jpg
113958,Boushoku no Berserk: Ore dake Level to Iu Gainen wo Toppa suru the Comic,https://cdn.myanimelist.net/images/manga/3/212091.jpg
114417,Uzaki-chan wa Asobitai!,https://cdn.myanimelist.net/images/manga/3/212607.jpg
114548,Edens Zero,https://cdn.myanimelist.net/images/manga/3/212094.jpg
114701,Fairy Tail: 100 Years Quest,https://cdn.myanimelist.net/images/manga/1/213604.jpg
114745,Blue Lock,https://cdn.myanimelist.net/images/manga/5/213340.jpg
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,https://cdn.myanimelist.net/images/manga/2/219336.jpg
115848,"Fuufu Ijou, Koibito Miman.",https://cdn.myanimelist.net/images/manga/1/215132.jpg
116766,Hige wo Soru. Soshite Joshikousei wo Hirou.,https://cdn.myanimelist.net/images/manga/1/219340.jpg
116778,Chainsaw Man,https://cdn.myanimelist.net/images/manga/3/216464.jpg
116790,Mieruko-chan,https://cdn.myanimelist.net/images/manga/3/217799.jpg
116808,Giji Harem,https://cdn.myanimelist.net/images/manga/3/219464.jpg
116880,Mato Seihei no Slave,https://cdn.myanimelist.net/images/manga/2/219454.jpg
118026,"Fukushuu wo Koinegau Saikyou Yuusha wa, Yami no Chikara de Senmetsu Musou suru",https://cdn.myanimelist.net/images/manga/3/227733.jpg
118196,Kawaii dake ja Nai Shikimori-san,https://cdn.myanimelist.net/images/manga/2/219606.jpg
118459,Bakemono Recchan/Kinoko Takenoko: Asano Inio Tanpenshuu,https://cdn.myanimelist.net/images/manga/1/216164.jpg
119022,Kage no Jitsuryokusha ni Naritakute!,https://cdn.myanimelist.net/images/manga/3/227280.jpg
119161,Spy x Family,https://cdn.myanimelist.net/images/manga/3/219741.jpg
121079,Killing Stalking,https://cdn.myanimelist.net/images/manga/1/220586.jpg
121269,Who Made Me a Princess,https://cdn.myanimelist.net/images/manga/1/222587.jpg
121496,Solo Leveling,https://cdn.myanimelist.net/images/manga/3/222295.jpg
122353,Kaette kudasai! Akutsu-san,https://cdn.myanimelist.net/images/manga/3/232084.jpg
122663,Tower of God,https://cdn.myanimelist.net/images/manga/2/223694.jpg
123602,Kakkou no Iinazuke,https://cdn.myanimelist.net/images/manga/5/233993.jpg
123681,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,https://cdn.myanimelist.net/images/manga/2/229606.jpg
124085,Mashle,https://cdn.myanimelist.net/images/manga/1/230705.jpg
124845,Sweet Home,https://cdn.myanimelist.net/images/manga/3/227600.jpg
126146,Oshi no Ko,https://cdn.myanimelist.net/images/manga/3/233991.jpg
126287,Sousou no Frieren,https://cdn.myanimelist.net/images/manga/3/232121.jpg
126699,Shounen no Abyss,https://cdn.myanimelist.net/images/manga/2/232167.jpg
77,Alice 19th,https://cdn.myanimelist.net/images/manga/2/5392.jpg
97,DearS,https://cdn.myanimelist.net/images/manga/1/173815.jpg
651,Kaze no Tani no Nausicaä,https://cdn.myanimelist.net/images/manga/3/156624.jpg
676,InuYasha,https://cdn.myanimelist.net/images/manga/1/32468.jpg
768,Gunnm,https://cdn.myanimelist.net/images/manga/1/145619.jpg
923,Kanata kara,https://cdn.myanimelist.net/images/manga/1/185863.jpg
997,Parfait Tic!,https://cdn.myanimelist.net/images/manga/2/191816.jpg
1373,Nijigahara Holograph,https://cdn.myanimelist.net/images/manga/2/67543.jpg
1458,Golden Boy,https://cdn.myanimelist.net/images/manga/3/53253.jpg
4329,Bokutachi wa Shitte Shimatta,https://cdn.myanimelist.net/images/manga/3/6266.jpg
6097,Monster Hunter Orage,https://cdn.myanimelist.net/images/manga/2/193452.jpg
6624,Zettai Heiwa Daisakusen,https://cdn.myanimelist.net/images/manga/3/170640.jpg
13723,Sidonia no Kishi,https://cdn.myanimelist.net/images/manga/1/141085.jpg
14841,Durarara!!,https://cdn.myanimelist.net/images/manga/1/202669.jpg
16761,Boy of the Female Wolf,https://cdn.myanimelist.net/images/manga/3/29182.jpg
17192,Ito Junji no Neko Nikki: Yon & Mu,https://cdn.myanimelist.net/images/manga/1/182059.jpg
72303,Douluo Dalu,https://cdn.myanimelist.net/images/manga/1/159277.jpg
79193,Doupo Cangqiong,https://cdn.myanimelist.net/images/manga/3/226182.jpg
101711,Mousou Telepathy,https://cdn.myanimelist.net/images/manga/3/187031.jpg
112121,Kuro no Shoukanshi,https://cdn.myanimelist.net/images/manga/2/210357.jpg
112268,Sono Bisque Doll wa Koi wo Suru,https://cdn.myanimelist.net/images/manga/2/215054.jpg
127907,Kaijuu 8-gou,https://cdn.myanimelist.net/images/manga/1/237941.jpg
10573,Sekaiichi Hatsukoi: Onodera Ritsu no Baai,https://cdn.myanimelist.net/images/manga/4/14369.jpg
40175,Mahou Shoujo of the End,https://cdn.myanimelist.net/images/manga/1/156267.jpg
98938,Hajimete no Gal,https://cdn.myanimelist.net/images/manga/2/178631.jpg
